date,close
2021-02-26,123.46467241433592
2021-02-27,123.02433320872433
2021-02-28,121.62391980488059
2021-03-01,120.77195761535515
2021-03-02,120.78690944534229
2021-03-03,121.11362534872362
2021-03-04,120.21524854638693
2021-03-05,99.65861769712645
2021-03-06,99.0882731473659
2021-03-07,99.2156031514545
2021-03-08,98.9850230703179
2021-03-09,98.5852432856672
2021-03-10,99.88631220863512
2021-03-11,99.40750082787548
2021-03-12,100.74188964274097
2021-03-13,101.8837059251862
2021-03-14,100.83804076258464
2021-03-15,101.87353425655954
2021-03-16,101.2231561713576
2021-03-17,103.95961489722005
2021-03-18,103.57378452993221
2021-03-19,102.63285829572851
2021-03-20,100.72178202510663
2021-03-21,99.42873686319996
2021-03-22,98.8480879510844
2021-03-23,97.85006014807742
2021-03-24,96.62137325192307
2021-03-25,95.92603352182417
2021-03-26,95.71948577802509
2021-03-27,97.16883315266743
2021-03-28,95.46553826385876
2021-03-29,94.91389726536964
2021-03-30,93.9600036601692
2021-03-31,92.44485586582205
2021-04-01,91.17871920930163
2021-04-02,90.2729843691538
2021-04-03,90.99002780540889
2021-04-04,90.79612722979037
2021-04-05,90.25814211728394
2021-04-06,71.88996932699837
2021-04-07,72.1707388195968
2021-04-08,71.94740997541732
2021-04-09,72.3316958186784
2021-04-10,71.50334483333796
2021-04-11,72.13072617528707
2021-04-12,72.59765112353965
2021-04-13,72.18534684842388
2021-04-14,70.96587068092056
2021-04-15,72.48593504116306
2021-04-16,72.58013605458241
2021-04-17,75.6314010449622
2021-04-18,74.97799197442903
2021-04-19,75.83083498960852
2021-04-20,75.39661582828266
2021-04-21,75.65028388150381
2021-04-22,76.48367509364937
2021-04-23,75.68436728220814
2021-04-24,75.58427681734648
2021-04-25,75.7452184107441
2021-04-26,75.8586985142712
2021-04-27,76.45514954297111
2021-04-28,77.48071271266826
2021-04-29,78.3143410515232
2021-04-30,78.5773536075915
2021-05-01,78.22998066016326
2021-05-02,77.10029707778307
2021-05-03,76.36479861873407
2021-05-04,75.83624983156624
2021-05-05,76.51896389487128
2021-05-06,76.15535371616363
2021-05-07,74.91301494923898
2021-05-08,75.5393621020135
2021-05-09,74.73611140470784
2021-05-10,73.97028280081611
2021-05-11,73.74401138942652
2021-05-12,74.21718923555659
2021-05-13,71.80400573348876
2021-05-14,70.68255174657942
2021-05-15,70.85814089585318
2021-05-16,70.49397989645315
2021-05-17,69.62943538121769
2021-05-18,69.08798249714764
2021-05-19,70.47323651192903
2021-05-20,70.01750824162745
2021-05-21,70.73017320512488
2021-05-22,71.5220422872204
2021-05-23,71.07182127084072
2021-05-24,71.51526033819906
2021-05-25,71.06502272213369
2021-05-26,70.45460521311047
2021-05-27,69.32861085227277
2021-05-28,70.20356710378377
2021-05-29,69.80540776380673
2021-05-30,69.25326535724219
2021-05-31,68.12582043790374
2021-06-01,69.93466540076253
2021-06-02,70.67647101280684
2021-06-03,70.54366653846822
2021-06-04,69.84893216595782
2021-06-05,68.31913217024672
2021-06-06,68.6109458420397
2021-06-07,68.89936765364902
2021-06-08,67.49096696771592
2021-06-09,68.6525173281971
2021-06-10,69.42847369634057
2021-06-11,68.4663999528851
2021-06-12,67.9107034130094
2021-06-13,67.48338278647417
2021-06-14,67.64406174702896
2021-06-15,67.49849232163308
2021-06-16,65.8595532301479
2021-06-17,67.33365070658846
2021-06-18,67.6499611264012
2021-06-19,68.91073449912318
2021-06-20,70.16555684598882
2021-06-21,69.957656029326
2021-06-22,70.29961816496694
2021-06-23,71.03628277683087
2021-06-24,71.8058962050797
2021-06-25,71.64197744498068
2021-06-26,71.0237919733747
2021-06-27,71.05907854301091
2021-06-28,70.25753577586083
2021-06-29,69.7016017979213
2021-06-30,67.6714224566814
2021-07-01,67.7550651279096
2021-07-02,66.72817378704372
2021-07-03,66.17233409846565
2021-07-04,66.11963375969862
2021-07-05,66.43346888033507
2021-07-06,68.32264068931379
2021-07-07,68.52703705272215
2021-07-08,90.56539676719952
2021-07-09,67.21111180177107
2021-07-10,66.61538595842629
2021-07-11,67.0147714373206
2021-07-12,66.32924365983416
2021-07-13,65.6208368748809
2021-07-14,65.10957310456322
2021-07-15,64.48201043075866
2021-07-16,62.65722943862548
2021-07-17,61.988957737600906
2021-07-18,61.974946643022335
2021-07-19,63.17543539691464
2021-07-20,62.88225737872068
2021-07-21,62.510515023803386
2021-07-22,63.09035343726154
2021-07-23,63.62975595425461
2021-07-24,65.22928123348186
2021-07-25,65.81439278390373
2021-07-26,65.79494249766785
2021-07-27,67.1332714889435
2021-07-28,68.6627534143613
2021-07-29,68.18737500364725
2021-07-30,68.34551488412035
2021-07-31,66.66487427774838
2021-08-01,66.30074680512924
2021-08-02,65.41699524539641
2021-08-03,65.20292277950917
2021-08-04,64.72128823284635
2021-08-05,64.55523836800734
2021-08-06,64.45220383699241
2021-08-07,64.94567195302659
2021-08-08,65.17661043413625
2021-08-09,64.61480611389993
2021-08-10,63.325643086417884
2021-08-11,64.56049485229116
2021-08-12,65.9777972727369
2021-08-13,65.52335228925824
2021-08-14,66.08476660817469
2021-08-15,64.55866169969516
2021-08-16,62.996446738910926
2021-08-17,62.726562218497534
2021-08-18,64.19824391997074
2021-08-19,63.15169242670704
2021-08-20,62.317568133872534
2021-08-21,63.92516288770331
2021-08-22,62.03171497513138
